POI 카테고리	POI ID	POI NAME	지역코드 1	지역코드 2	지역코드 3	지역이름 1	지역이름 2	지역이름 3
12	126260	직소폭포	37	6	4	전라북도	부안군	변산면
12	127878	하섬	37	6	4	전라북도	부안군	변산면
12	231896	반계선생유적지	37	6	5	전라북도	부안군	보안면
12	126379	부안김씨종중고문서	37	6	5	전라북도	부안군	보안면
12	1608963	선계폭포	37	6	5	전라북도	부안군	보안면
12	1610067	우동리당산	37	6	5	전라북도	부안군	보안면
12	126395	유천리도요지	37	6	5	전라북도	부안군	보안면
12	250308	남문안당산	37	6	6	전라북도	부안군	부안읍
12	1608758	매창공원	37	6	6	전라북도	부안군	부안읍
12	125272	부안군	37	6	6	전라북도	부안군	부안읍
12	231908	부안동문안당산	37	6	6	전라북도	부안군	부안읍
12	1608822	부안향교	37	6	6	전라북도	부안군	부안읍
12	1608928	서외리 당간지주	37	6	6	전라북도	부안군	부안읍
12	319569	성황사	37	6	6	전라북도	부안군	부안읍
12	127430	신석정 고택	37	6	6	전라북도	부안군	부안읍
12	1610111	이매창묘	37	6	6	전라북도	부안군	부안읍
12	1625067	가마소계곡	37	6	7	전라북도	부안군	상서면
12	126346	개암사	37	6	7	전라북도	부안군	상서면
12	252580	부안다목적댐	37	6	7	전라북도	부안군	상서면
12	1625089	와룡소계곡	37	6	7	전라북도	부안군	상서면
12	126376	우금산성	37	6	7	전라북도	부안군	상서면
12	252579	원숭이학교	37	6	7	전라북도	부안군	상서면
12	1610285	청림리 석불좌상	37	6	7	전라북도	부안군	상서면
12	298600	내원암	37	6	8	전라북도	부안군	위도면
12	126277	위도	37	6	8	전라북도	부안군	위도면
12	264526	위도 치도리마을	37	6	8	전라북도	부안군	위도면
12	264528	위도해수욕장	37	6	8	전라북도	부안군	위도면
12	1608722	부안김상만가옥	37	6	10	전라북도	부안군	줄포면
12	252578	줄포자연생태공원	37	6	10	전라북도	부안군	줄포면
12	1608654	곰소염전	37	6	11	전라북도	부안군	진서면
12	127690	곰소항	37	6	11	전라북도	부안군	진서면
12	717093	관음봉	37	6	11	전라북도	부안군	진서면
12	126352	내소사	37	6	11	전라북도	부안군	진서면
12	128860	내소사 산사체험	37	6	11	전라북도	부안군	진서면
12	250146	내소사 전나무숲길	37	6	11	전라북도	부안군	진서면
12	1608731	내소사삼층석탑	37	6	11	전라북도	부안군	진서면
12	1608625	고홍건신도비	37	6	12	전라북도	부안군	하서면
12	126394	부안 구암리 지석묘군	37	6	12	전라북도	부안군	하서면
12	252284	석불산 영상랜드	37	6	12	전라북도	부안군	하서면
12	1610389	청호저수지	37	6	12	전라북도	부안군	하서면
12	126378	효충사	37	6	12	전라북도	부안군	하서면
12	346652	용화사(부안)	37	6	13	전라북도	부안군	행안면
12	127651	강천산휴양농원	37	7	1	전라북도	순창군	구림면
12	126336	만일사	37	7	1	전라북도	순창군	구림면
12	128422	안정마을(순창 고추장익는마을)	37	7	1	전라북도	순창군	구림면
12	716987	회문산	37	7	1	전라북도	순창군	구림면
12	127512	회문산자연휴양림	37	7	1	전라북도	순창군	구림면
12	1610651	구암정	37	7	3	전라북도	순창군	동계면
12	800971	순창 거북장수마을 [농촌전통테마]	37	7	3	전라북도	순창군	동계면
12	1611910	장군목유원지	37	7	3	전라북도	순창군	동계면
12	298094	구암사(순창)	37	7	4	전라북도	순창군	복흥면
12	1610702	낙덕정	37	7	4	전라북도	순창군	복흥면
12	1612160	추령천	37	7	4	전라북도	순창군	복흥면
12	126762	화양관광농원	37	7	4	전라북도	순창군	복흥면
12	1610669	귀래정(순창)	37	7	5	전라북도	순창군	순창읍
12	299989	대모암	37	7	5	전라북도	순창군	순창읍
12	125294	순창군	37	7	5	전라북도	순창군	순창읍
12	250312	순창남계리석장승	37	7	5	전라북도	순창군	순창읍
12	1614506	순창민속마을	37	7	5	전라북도	순창군	순창읍
12	129655	순창전통고추장마을	37	7	5	전라북도	순창군	순창읍
12	250311	순창충신리석장승	37	7	5	전라북도	순창군	순창읍
12	1610884	순창향교	37	7	5	전라북도	순창군	순창읍
12	1610907	순평사금동여래좌상	37	7	5	전라북도	순창군	순창읍
12	1610925	순화리삼층석탑	37	7	5	전라북도	순창군	순창읍
12	1612200	홀어머니산성	37	7	5	전라북도	순창군	순창읍
12	1611841	영광정	37	7	6	전라북도	순창군	쌍치면
12	1611965	전봉준 장군 피체지	37	7	6	전라북도	순창군	쌍치면
12	1611300	어은정	37	7	9	전라북도	순창군	적성면
12	1612090	채계산	37	7	9	전라북도	순창군	적성면
12	126347	강천사	37	7	10	전라북도	순창군	팔덕면
12	1625118	강천사계곡	37	7	10	전라북도	순창군	팔덕면
12	1610495	강천산계곡	37	7	10	전라북도	순창군	팔덕면
12	126249	강천산군립공원	37	7	10	전라북도	순창군	팔덕면
12	1610474	구장군폭포	37	7	10	전라북도	순창군	팔덕면
12	988215	병풍폭포	37	7	10	전라북도	순창군	팔덕면
12	1610774	섬진강	37	7	11	전라북도	순창군	풍산면
12	716576	불명산	37	8	1	전라북도	완주군	경천면
12	129556	신흥계곡	37	8	1	전라북도	완주군	경천면
12	716588	써레봉	37	8	1	전라북도	완주군	경천면
12	126765	청산관광농원	37	8	1	전라북도	완주군	경천면
12	1614305	화암사 우화루	37	8	1	전라북도	완주군	경천면
12	126332	화암사(완주)	37	8	1	전라북도	완주군	경천면
12	127533	고산자연휴양림	37	8	2	전라북도	완주군	고산면
12	1612565	고산향교대성전	37	8	2	전라북도	완주군	고산면
12	125440	대아관광농원	37	8	2	전라북도	완주군	고산면
12	1339230	완주 밀리터리 테마파크(2011 완주와일드푸드축제)	37	8	2	전라북도	완주군	고산면
12	1339254	완주 에코 어드벤처	37	8	2	전라북도	완주군	고산면
12	716538	경각산	37	8	3	전라북도	완주군	구이면
12	1613682	남계정	37	8	3	전라북도	완주군	구이면
12	1613768	대원사 용각부도	37	8	3	전라북도	완주군	구이면
12	300081	대원사(완주)	37	8	3	전라북도	완주군	구이면
12	127573	모악산	37	8	3	전라북도	완주군	구이면
12	1612244	오봉산	37	8	3	전라북도	완주군	구이면
12	716552	경옥봉	37	8	4	전라북도	완주군	동상면
12	125415	대아수목원	37	8	4	전라북도	완주군	동상면
12	126319	대아저수지(대아호)	37	8	4	전라북도	완주군	동상면
12	126684	동상계곡	37	8	4	전라북도	완주군	동상면
12	250226	동상호 (동상저수지)	37	8	4	전라북도	완주군	동상면
12	1613853	수만리마애석불	37	8	4	전라북도	완주군	동상면
12	716644	연석산	37	8	4	전라북도	완주군	동상면
12	716603	운암산(완주)	37	8	4	전라북도	완주군	동상면
12	126243	운장산(완주)	37	8	4	전라북도	완주군	동상면
12	1613942	운장산계곡	37	8	4	전라북도	완주군	동상면
12	250457	은천계곡	37	8	4	전라북도	완주군	동상면
12	128152	완주군	37	8	5	전라북도	완주군	봉동읍
12	1614174	추수경장군묘역	37	8	5	전라북도	완주군	봉동읍
12	479838	정수사	37	8	8	전라북도	완주군	상관면
12	716562	만덕산(완주)	37	8	9	전라북도	완주군	소양면
12	250133	모래재	37	8	9	전라북도	완주군	소양면
12	250130	송광사 진입로	37	8	9	전라북도	완주군	소양면
12	126333	송광사(완주군)	37	8	9	전라북도	완주군	소양면
12	128861	완주 송광사 산사체험	37	8	9	전라북도	완주군	소양면
12	346912	원등사	37	8	9	전라북도	완주군	소양면
12	1614020	원등산	37	8	9	전라북도	완주군	소양면
12	126356	위봉사	37	8	9	전라북도	완주군	소양면
12	127910	위봉산성군립공원	37	8	9	전라북도	완주군	소양면
12	126263	위봉폭포	37	8	9	전라북도	완주군	소양면
12	716659	종남산	37	8	9	전라북도	완주군	소양면
12	126338	봉서사(완주)	37	8	10	전라북도	완주군	용진면
12	127673	대둔산도립공원	37	8	11	전라북도	완주군	운주면
12	337411	안심사	37	8	11	전라북도	완주군	운주면
12	1613900	옥계천	37	8	11	전라북도	완주군	운주면
12	1614156	장선천	37	8	11	전라북도	완주군	운주면
12	1582934	금마저수지	37	9	3	전라북도	익산시	금마면
12	127977	미륵사지	37	9	3	전라북도	익산시	금마면
12	1314389	미륵사지 당간지주	37	9	3	전라북도	익산시	금마면
12	1584306	미륵사지 석등하대석	37	9	3	전라북도	익산시	금마면
12	126245	미륵산(익산)	37	9	3	전라북도	익산시	금마면
12	1584399	사자사지	37	9	3	전라북도	익산시	금마면
12	1315472	서동공원	37	9	3	전라북도	익산시	금마면
12	1582973	아석정	37	9	3	전라북도	익산시	금마면
12	231950	익산 백제토기도요지	37	9	3	전라북도	익산시	금마면
12	250415	익산고도리석불입상	37	9	3	전라북도	익산시	금마면
12	126953	익산미륵산성	37	9	3	전라북도	익산시	금마면
12	126945	익산토성(益山土城)	37	9	3	전라북도	익산시	금마면
12	1318326	익산향교	37	9	3	전라북도	익산시	금마면
12	1583060	남중동 오층 석탑	37	9	4	전라북도	익산시	남중동
12	125282	익산시	37	9	4	전라북도	익산시	남중동
12	322999	심곡사	37	9	5	전라북도	익산시	낭산면
12	1582891	심곡사 칠층석탑	37	9	5	전라북도	익산시	낭산면
12	126389	익산 낭산산성	37	9	5	전라북도	익산시	낭산면
12	127437	화산천주교회(나바위 성당)	37	9	10	전라북도	익산시	망성면
12	1583080	모현동 부도	37	9	12	전라북도	익산시	모현동1가
12	127436	석불사(익산)	37	9	16	전라북도	익산시	삼기면
12	231951	익산 연동리석불좌상	37	9	16	전라북도	익산시	삼기면
12	482207	태봉사	37	9	16	전라북도	익산시	삼기면
12	127435	익산 쌍릉	37	9	18	전라북도	익산시	석왕동
12	1582602	남궁찬묘석상	37	9	20	전라북도	익산시	성당면
12	1582774	두동교회 구본당	37	9	20	전라북도	익산시	성당면
12	803243	익산 성당포구마을 [농촌전통테마]	37	9	20	전라북도	익산시	성당면
12	317561	사자암	37	9	23	전라북도	익산시	신용동
12	126342	원불교중앙총부	37	9	23	전라북도	익산시	신용동
12	1313645	가람 이병기생가	37	9	26	전라북도	익산시	여산면
12	298206	남원사	37	9	26	전라북도	익산시	여산면
12	1584431	문수사 목조여래좌상	37	9	26	전라북도	익산시	여산면
12	306154	문수사(익산)	37	9	26	전라북도	익산시	여산면
12	309328	백운사(익산)	37	9	26	전라북도	익산시	여산면
12	1314771	백지사터	37	9	26	전라북도	익산시	여산면
12	1583000	수덕정	37	9	26	전라북도	익산시	여산면
12	1316395	숲정이성지	37	9	26	전라북도	익산시	여산면
12	1316476	여산동헌	37	9	26	전라북도	익산시	여산면
12	1582979	여산척화비	37	9	26	전라북도	익산시	여산면
12	1316776	여산향교대성전	37	9	26	전라북도	익산시	여산면
12	1009026	전북 익산 두여마을 [정보화마을]	37	9	26	전라북도	익산시	여산면
12	1583102	영등동 유적	37	9	27	전라북도	익산시	영등동
12	1316294	망모당	37	9	29	전라북도	익산시	왕궁면
12	1584492	소자파묘비	37	9	29	전라북도	익산시	왕궁면
12	127438	왕궁리 5층석탑	37	9	29	전라북도	익산시	왕궁면
12	250462	왕궁리유적	37	9	29	전라북도	익산시	왕궁면
12	126311	왕궁온천	37	9	29	전라북도	익산시	왕궁면
12	1318752	익산제석사지	37	9	29	전라북도	익산시	왕궁면
12	1318999	함벽정	37	9	29	전라북도	익산시	왕궁면
12	1584645	삼세오충열사	37	9	31	전라북도	익산시	용안면
12	1582821	용안향교 대성전	37	9	31	전라북도	익산시	용안면
12	479552	자명사	37	9	31	전라북도	익산시	용안면
12	127439	숭림사	37	9	33	전라북도	익산시	웅포면
12	249971	웅포 금강변	37	9	33	전라북도	익산시	웅포면
12	803166	익산 붕새언덕마을 [농촌전통테마]	37	9	33	전라북도	익산시	웅포면
12	231953	익산 입점리 고분	37	9	33	전라북도	익산시	웅포면
12	1582519	장원목장	37	9	33	전라북도	익산시	웅포면
12	1586632	국립임실호국원	37	10	1	전라북도	임실군	강진면
12	716950	백련산	37	10	1	전라북도	임실군	강진면
12	1185879	섬진강댐	37	10	1	전라북도	임실군	강진면
12	126315	사선대관광지&조각공원	37	10	2	전라북도	임실군	관촌면
12	322877	신흥사(임실)	37	10	2	전라북도	임실군	관촌면
12	127007	운서정	37	10	2	전라북도	임실군	관촌면
12	893203	해피랜드 임실치즈박사체험학습장	37	10	2	전라북도	임실군	관촌면
12	129656	구담마을	37	10	3	전라북도	임실군	덕치면
12	129657	사곡리남근석	37	10	3	전라북도	임실군	덕치면
12	127924	"섬진강(천담,구담)"	37	10	3	전라북도	임실군	덕치면
12	127006	광제정	37	10	4	전라북도	임실군	삼계면
12	1590793	노동환가옥	37	10	4	전라북도	임실군	삼계면
12	127005	만취정	37	10	4	전라북도	임실군	삼계면
12	125414	세심자연휴양림	37	10	4	전라북도	임실군	삼계면
12	1590720	오괴정	37	10	4	전라북도	임실군	삼계면
12	1590673	학정리석불	37	10	4	전라북도	임실군	삼계면
12	317571	상이암	37	10	5	전라북도	임실군	성수면
12	126549	성수산	37	10	5	전라북도	임실군	성수면
12	126550	성수산자연휴양림	37	10	5	전라북도	임실군	성수면
12	527279	소충사	37	10	5	전라북도	임실군	성수면
12	1585182	임실치즈테마파크	37	10	5	전라북도	임실군	성수면
12	127003	수운정	37	10	6	전라북도	임실군	신덕면
12	250378	임실 진구사지 석등	37	10	7	전라북도	임실군	신평면
12	1590094	대정저수지(가시연꽃)	37	10	8	전라북도	임실군	오수면
12	1590217	오수리석불	37	10	8	전라북도	임실군	오수면
12	1590210	오수의견공원	37	10	8	전라북도	임실군	오수면
12	128169	의견비	37	10	8	전라북도	임실군	오수면
12	1590555	이웅재고가	37	10	8	전라북도	임실군	오수면
12	1590972	임실 오수망루	37	10	8	전라북도	임실군	오수면
12	485741	해월암	37	10	8	전라북도	임실군	오수면
12	1590895	국사봉전망대	37	10	9	전라북도	임실군	운암면
12	126551	옥정호	37	10	9	전라북도	임실군	운암면
12	250107	옥정호 순환도로	37	10	9	전라북도	임실군	운암면
12	1584985	3.1동산	37	10	10	전라북도	임실군	임실읍
12	1586261	김복규·김기종 효자 정려비 및 정판	37	10	10	전라북도	임실군	임실읍
12	127578	성가리 백로마을	37	10	10	전라북도	임실군	임실읍
12	1590232	신안서원	37	10	10	전라북도	임실군	임실읍
12	1588449	왜가리서식지	37	10	10	전라북도	임실군	임실읍
12	1585593	운수사	37	10	10	전라북도	임실군	임실읍
12	125285	임실군	37	10	10	전라북도	임실군	임실읍
12	1590265	임실향교 대성전	37	10	10	전라북도	임실군	임실읍
12	129280	전북 임실치즈마을	37	10	10	전라북도	임실군	임실읍
12	479951	죽림암	37	10	10	전라북도	임실군	임실읍
12	1590837	효충서원	37	10	10	전라북도	임실군	임실읍
12	1586295	관곡서원 소장 전적 및 고문서	37	10	11	전라북도	임실군	지사면
12	1586084	덕재산	37	10	11	전라북도	임실군	지사면
12	1586482	영천서원	37	10	11	전라북도	임실군	지사면
12	1586397	주암서원	37	10	11	전라북도	임실군	지사면
12	1584941	지사면 고인돌군	37	10	11	전라북도	임실군	지사면
12	1586218	용추계곡	37	10	12	전라북도	임실군	청웅면
12	128322	궁뜰 도깨비예술마을 [녹색관광마을]	37	11	1	전라북도	장수군	계남면
12	1623735	김남택신도비	37	11	1	전라북도	장수군	계남면
12	1624167	수열비	37	11	1	전라북도	장수군	계남면
12	127119	장안산	37	11	1	전라북도	장수군	계남면
12	127650	장안산관광농원	37	11	1	전라북도	장수군	계남면
12	126258	장안산군립공원	37	11	1	전라북도	장수군	계남면
12	1625093	화산사	37	11	1	전라북도	장수군	계남면
12	814004	무병장수마을 [농촌전통테마]	37	11	2	전라북도	장수군	계북면
12	1623801	"문태서, 박춘실 의병대장 전적비"	37	11	2	전라북도	장수군	계북면
12	1624282	용연정	37	11	2	전라북도	장수군	계북면
12	127121	장수양악탑	37	11	2	전라북도	장수군	계북면
12	1624802	정인승유허비	37	11	2	전라북도	장수군	계북면
12	127068	토옥동계곡	37	11	2	전라북도	장수군	계북면
12	127124	방화동 가족휴가촌	37	11	3	전라북도	장수군	번암면
12	1623888	방화동자연휴양림	37	11	3	전라북도	장수군	번암면
12	1624070	백용성조사유허비	37	11	3	전라북도	장수군	번암면
12	1624097	봉화산(장수군)	37	11	3	전라북도	장수군	번암면
12	1624767	장재영가옥	37	11	3	전라북도	장수군	번암면
12	127359	전해산 의병장 추모비	37	11	3	전라북도	장수군	번암면
12	127122	죽림정사(백용성 조사 탄생성지)	37	11	3	전라북도	장수군	번암면
12	127066	지지계곡	37	11	3	전라북도	장수군	번암면
12	1623646	권희문가옥	37	11	4	전라북도	장수군	산서면
12	1623698	기미3.1운동비	37	11	4	전라북도	장수군	산서면
12	1623747	남평문씨열녀비	37	11	4	전라북도	장수군	산서면
12	309296	미륵암(장수)	37	11	4	전라북도	장수군	산서면
12	1624240	압계서원	37	11	4	전라북도	장수군	산서면
12	337529	영월암	37	11	4	전라북도	장수군	산서면
12	347227	원흥사	37	11	4	전라북도	장수군	산서면
12	1624349	원흥석불입상	37	11	4	전라북도	장수군	산서면
12	1624587	임옥산효자비	37	11	4	전라북도	장수군	산서면
12	1624846	창원정씨종가	37	11	4	전라북도	장수군	산서면
12	127125	논개생가	37	11	5	전라북도	장수군	장계면
12	1623764	도암서원	37	11	5	전라북도	장수군	장계면
12	319552	성관사	37	11	5	전라북도	장수군	장계면
12	127358	월강사	37	11	5	전라북도	장수군	장계면
12	127002	자락정	37	11	5	전라북도	장수군	장계면
12	606203	장수 논개생가마을 [농촌전통테마]	37	11	5	전라북도	장수군	장계면
12	1624748	금강	37	11	6	전라북도	장수군	장수읍
12	126408	논개사당(의암사)	37	11	6	전라북도	장수군	장수읍
12	127067	덕산계곡	37	11	6	전라북도	장수군	장수읍
12	1624659	장수 장수리 의암송	37	11	6	전라북도	장수군	장수읍
12	125298	장수군	37	11	6	전라북도	장수군	장수읍
12	126404	장수향교	37	11	6	전라북도	장수군	장수읍
12	1624832	창계서원	37	11	6	전라북도	장수군	장수읍
12	1625014	타관산	37	11	6	전라북도	장수군	장수읍
12	716917	팔공산	37	11	6	전라북도	장수군	장수읍
12	127357	팔성사	37	11	6	전라북도	장수군	장수읍
12	127902	합미성	37	11	6	전라북도	장수군	장수읍
12	1624200	신광사 대웅전	37	11	7	전라북도	장수군	천천면
12	127123	신광사(장수)	37	11	7	전라북도	장수군	천천면
12	126964	와룡자연휴양림	37	11	7	전라북도	장수군	천천면
12	1624246	용암사	37	11	7	전라북도	장수군	천천면
12	1624551	이임간유허비	37	11	7	전라북도	장수군	천천면
12	1624631	장수 봉덕리 느티나무	37	11	7	전라북도	장수군	천천면
12	1624877	천반산	37	11	7	전라북도	장수군	천천면
12	127120	타루각	37	11	7	전라북도	장수군	천천면
12	1625055	타루비(장수)	37	11	7	전라북도	장수군	천천면
12	129357	하늘내들꽃마을 [녹색농촌체험]	37	11	7	전라북도	장수군	천천면
12	1626050	청소년 문화의거리	37	12	6	전라북도	전주시 덕진구	고사동
12	147656	경기전	37	12	7	전라북도	전주시 덕진구	교동
12	301276	동고사	37	12	7	전라북도	전주시 덕진구	교동
12	319707	승암사	37	12	7	전라북도	전주시 덕진구	교동
12	251757	영화 [YMCA 야구단] 촬영지	37	12	7	전라북도	전주시 덕진구	교동
12	126621	오목대와 이목대	37	12	7	전라북도	전주시 덕진구	교동
12	1594746	장현식고택	37	12	7	전라북도	전주시 덕진구	교동
12	1595497	전주동헌	37	12	7	전라북도	전주시 덕진구	교동
12	264284	전주한옥마을 [슬로시티]	37	12	7	전라북도	전주시 덕진구	교동
12	147684	전주향교	37	12	7	전라북도	전주시 덕진구	교동
12	126388	한벽당	37	12	7	전라북도	전주시 덕진구	교동
12	1595444	동고산성	37	12	18	전라북도	전주시 덕진구	대성동
12	127611	천주교성지 치명자산	37	12	18	전라북도	전주시 덕진구	대성동
12	126626	전주동물원	37	12	19	전라북도	전주시 덕진구	덕진동1가
12	126624	조경단	37	12	19	전라북도	전주시 덕진구	덕진동1가
12	126320	덕진공원	37	12	20	전라북도	전주시 덕진구	덕진동2가
12	1587082	오송제	37	12	20	전라북도	전주시 덕진구	덕진동2가
12	126623	관성묘	37	12	24	전라북도	전주시 덕진구	동서학동
12	298199	남고사	37	12	24	전라북도	전주시 덕진구	동서학동
12	1594796	남천교 청연루	37	12	24	전라북도	전주시 덕진구	동서학동
12	317526	불정사	37	12	24	전라북도	전주시 덕진구	동서학동
12	126620	전주 남고산성	37	12	24	전라북도	전주시 덕진구	동서학동
12	126625	충경사	37	12	24	전라북도	전주시 덕진구	동서학동
12	1626050	청소년 문화의거리	37	12	6	전라북도	전주시 완산구	고사동
12	147656	경기전	37	12	7	전라북도	전주시 완산구	교동
12	301276	동고사	37	12	7	전라북도	전주시 완산구	교동
12	319707	승암사	37	12	7	전라북도	전주시 완산구	교동
12	251757	영화 [YMCA 야구단] 촬영지	37	12	7	전라북도	전주시 완산구	교동
12	126621	오목대와 이목대	37	12	7	전라북도	전주시 완산구	교동
12	1594746	장현식고택	37	12	7	전라북도	전주시 완산구	교동
12	1595497	전주동헌	37	12	7	전라북도	전주시 완산구	교동
12	264284	전주한옥마을 [슬로시티]	37	12	7	전라북도	전주시 완산구	교동
12	147684	전주향교	37	12	7	전라북도	전주시 완산구	교동
12	126388	한벽당	37	12	7	전라북도	전주시 완산구	교동
12	1595444	동고산성	37	12	18	전라북도	전주시 완산구	대성동
12	127611	천주교성지 치명자산	37	12	18	전라북도	전주시 완산구	대성동
12	126626	전주동물원	37	12	19	전라북도	전주시 완산구	덕진동1가
12	126624	조경단	37	12	19	전라북도	전주시 완산구	덕진동1가
12	126320	덕진공원	37	12	20	전라북도	전주시 완산구	덕진동2가
12	1587082	오송제	37	12	20	전라북도	전주시 완산구	덕진동2가
12	126623	관성묘	37	12	24	전라북도	전주시 완산구	동서학동
12	298199	남고사	37	12	24	전라북도	전주시 완산구	동서학동
12	1594796	남천교 청연루	37	12	24	전라북도	전주시 완산구	동서학동
12	317526	불정사	37	12	24	전라북도	전주시 완산구	동서학동
12	126620	전주 남고산성	37	12	24	전라북도	전주시 완산구	동서학동
12	126625	충경사	37	12	24	전라북도	전주시 완산구	동서학동
12	126390	고부구읍성	37	13	2	전라북도	정읍시	고부면
12	1625224	고부향교	37	13	2	전라북도	정읍시	고부면
12	1626573	남복리오층석탑	37	13	2	전라북도	정읍시	고부면
12	716094	두승산	37	13	2	전라북도	정읍시	고부면
12	1627638	용흥리 해정사지 석탑	37	13	2	전라북도	정읍시	고부면
12	348782	유선사	37	13	2	전라북도	정읍시	고부면
12	1627528	장문리오층석탑	37	13	2	전라북도	정읍시	고부면
12	1625103	갑오동학혁명 100주년 기념탑	37	13	8	전라북도	정읍시	내장동
12	127918	금선계곡	37	13	8	전라북도	정읍시	내장동
12	1626454	금선폭포	37	13	8	전라북도	정읍시	내장동
12	126343	내장사	37	13	8	전라북도	정읍시	내장동
12	1626617	내장사조선동종	37	13	8	전라북도	정읍시	내장동
12	1626149	내장산 굴거리나무군락	37	13	8	전라북도	정읍시	내장동
12	250161	내장산 오색단풍길	37	13	8	전라북도	정읍시	내장동
12	650363	내장산 케이블카	37	13	8	전라북도	정읍시	내장동
12	126237	내장산국립공원	37	13	8	전라북도	정읍시	내장동
12	1626988	도덕폭포	37	13	8	전라북도	정읍시	내장동
12	252597	벽련암	37	13	8	전라북도	정읍시	내장동
12	650217	서래봉	37	13	8	전라북도	정읍시	내장동
12	650224	연자봉	37	13	8	전라북도	정읍시	내장동
12	1627404	용굴	37	13	8	전라북도	정읍시	내장동
12	649968	우화정	37	13	8	전라북도	정읍시	내장동
12	127919	원적계곡	37	13	8	전라북도	정읍시	내장동
12	252598	원적암	37	13	8	전라북도	정읍시	내장동
12	1625126	강증산 탄생지	37	13	10	전라북도	정읍시	덕천면
12	1626301	도계서원(정읍)	37	13	10	전라북도	정읍시	덕천면
12	126380	정읍 황토현 전적	37	13	10	전라북도	정읍시	덕천면
12	1626945	망제동석불입상(대암석불)	37	13	11	전라북도	정읍시	망제동
12	1627540	천곡사지 칠층석탑	37	13	11	전라북도	정읍시	망제동
12	298205	남산사	37	13	13	전라북도	정읍시	북면
12	316102	보림사(정읍)	37	13	13	전라북도	정읍시	북면
12	128323	선비문화체험관 우리누리	37	13	14	전라북도	정읍시	산내면
12	1626156	옥정호 구절초테마공원	37	13	14	전라북도	정읍시	산내면
12	252599	임병찬 창의유적지	37	13	14	전라북도	정읍시	산내면
12	1626187	산외한우마을	37	13	15	전라북도	정읍시	산외면
12	231907	정읍김동수씨가옥	37	13	15	전라북도	정읍시	산외면
12	309754	법인사	37	13	17	전라북도	정읍시	상동
12	1627481	정읍어린이교통공원	37	13	17	전라북도	정읍시	상동
12	250318	정읍 보화리 석불입상	37	13	19	전라북도	정읍시	소성면
12	1627360	성황산	37	13	21	전라북도	정읍시	수성동
12	1627388	송우암수명유허비	37	13	21	전라북도	정읍시	수성동
12	348805	일광사	37	13	21	전라북도	정읍시	수성동
12	125274	정읍시	37	13	21	전라북도	정읍시	수성동
12	126393	충렬사(정읍)	37	13	21	전라북도	정읍시	수성동
12	1627512	충무공원	37	13	21	전라북도	정읍시	수성동
12	1627158	망부상과 정읍사	37	13	24	전라북도	정읍시	시기3동
12	126318	정읍사공원	37	13	24	전라북도	정읍시	시기3동
12	250168	샘골다리	37	13	25	전라북도	정읍시	시기동
12	1627202	백학관광농원	37	13	27	전라북도	정읍시	신정동
12	1627321	삼성산(정읍)	37	13	27	전라북도	정읍시	신정동
12	1626138	내장산조각공원	37	13	29	전라북도	정읍시	쌍암동
12	479911	정혜사(정읍)	37	13	30	전라북도	정읍시	연지동
12	1627495	죽림폭포공원	37	13	30	전라북도	정읍시	연지동
12	1627461	정읍 은선리 삼층석탑	37	13	31	전라북도	정읍시	영원면
12	1627641	후지리탑동석불	37	13	31	전라북도	정읍시	영원면
12	1627447	용산저수지	37	13	35	전라북도	정읍시	용산동
12	1627095	만석보혁파비	37	13	36	전라북도	정읍시	이평면
12	250288	말목장터와 감나무	37	13	36	전라북도	정읍시	이평면
12	1627393	송참봉조선동네	37	13	36	전라북도	정읍시	이평면
12	129514	"정읍 전봉준 유적(구, 전봉준선생고택지)"	37	13	36	전라북도	정읍시	이평면
12	1626384	창동서원	37	13	36	전라북도	정읍시	이평면
12	716188	입암산	37	13	37	전라북도	정읍시	입암면
12	1626239	정읍향교	37	13	38	전라북도	정읍시	장명동
12	479904	정토사	37	13	39	전라북도	정읍시	정우면
12	1182630	용담향교	37	14	1	전라북도	진안군	동향면
12	128324	진안 능길마을	37	14	1	전라북도	진안군	동향면
12	127856	천반산자연휴양림	37	14	1	전라북도	진안군	동향면
12	126344	금당사	37	14	2	전라북도	진안군	마령면
12	129498	마이산 신제	37	14	2	전라북도	진안군	마령면
12	128975	마이산 천지탑	37	14	2	전라북도	진안군	마령면
12	128974	마이산 타포니지형	37	14	2	전라북도	진안군	마령면
12	128972	마이산 탑사	37	14	2	전라북도	진안군	마령면
12	128976	마이산 화엄굴	37	14	2	전라북도	진안군	마령면
12	126235	마이산도립공원	37	14	2	전라북도	진안군	마령면
12	1627820	보흥사	37	14	2	전라북도	진안군	마령면
12	127010	수선루	37	14	2	전라북도	진안군	마령면
12	128971	은수사	37	14	2	전라북도	진안군	마령면
12	128970	진안 마이산 줄사철나무 군락	37	14	2	전라북도	진안군	마령면
12	128973	진안 은수사 청실배나무	37	14	2	전라북도	진안군	마령면
12	129499	진안 평지리 이팝나무 군	37	14	2	전라북도	진안군	마령면
12	716819	내동산	37	14	3	전라북도	진안군	백운면
12	716856	덕태산	37	14	3	전라북도	진안군	백운면
12	127174	백운관광농원	37	14	3	전라북도	진안군	백운면
12	126259	백운동계곡(진안)	37	14	3	전라북도	진안군	백운면
12	1623728	섬진강(광양)	37	14	3	전라북도	진안군	백운면
12	129120	신의연효자각	37	14	3	전라북도	진안군	백운면
